id,neighbourhood,latitude,longitude,availability_365,number_of_reviews,reviews_per_month,minimum_nights,distance_seine,prix_moyen_journalier,periode
1027302947482875486,Luxembourg,48.85514515180035,2.337506834602924,89,28,2.34,2,278.70046324512595,200.0,mars_2025
1027356977151974581,Popincourt,48.8542725,2.3824596,312,53,3.71,1,1580.9346065587652,162.0,mars_2025
1027367395532951982,Gobelins,48.82893094696404,2.350854731357784,269,1,0.11,1,2028.8008236177484,147.0,mars_2025
1027408525719510908,Popincourt,48.85888717870706,2.3801807497375416,263,0,,1,1670.9083761561378,400.0,mars_2025
1027492766727763302,Popincourt,48.85885,2.37714,269,0,,5,1477.582349983582,230.0,mars_2025
1027509508305831439,Passy,48.8547808,2.2679861,269,0,,1,959.480843890135,129.0,mars_2025
1027516087504125415,Vaugirard,48.84439072725387,2.3161586284638678,251,16,2.11,2,2005.1692715992697,200.0,mars_2025
1027524096627120240,Popincourt,48.8502191,2.3950748,156,7,0.53,4,1982.6628761545169,130.0,mars_2025
1027611988696058607,Entrepôt,48.87012046790935,2.3695979128987603,269,0,,1,2126.550861641133,450.0,mars_2025
1027671500190519273,Gobelins,48.8324279,2.3448183,325,25,1.74,1,2097.5546770054198,100.0,mars_2025
1027679871584138630,Temple,48.863502226439664,2.3616423024098,12,17,1.12,2,1199.2466646983712,300.0,mars_2025
1027965860258827583,Popincourt,48.8671484,2.3814329,307,25,1.6,3,2323.8793917041744,104.0,mars_2025
1028022171692859858,Ménilmontant,48.87313876864902,2.398079330907125,266,5,0.5,1,3665.3111120262597,108.0,mars_2025
1028031257659360965,Batignolles-Monceau,48.88629900357631,2.313404437921261,2,17,1.1,2,2514.621966509622,135.0,mars_2025
1028039244824404898,Buttes-Montmartre,48.89547127556487,2.3342489280440786,30,14,1.02,2,3722.5131742209187,120.0,mars_2025
1028053898925003298,Batignolles-Monceau,48.89515798309385,2.3278680760289143,210,35,2.31,2,3520.5392371353123,172.0,mars_2025
1028074091834547050,Popincourt,48.85561,2.37647,191,75,4.91,2,1268.2191932744456,165.0,mars_2025
1028157693874114981,Popincourt,48.85327,2.37631,268,0,,5,1169.7724932800406,205.0,mars_2025
1028172383386124463,Entrepôt,48.87394005027702,2.3567890003323555,342,12,0.81,3,2049.2753682609887,152.0,mars_2025
1028176228871800656,Entrepôt,48.87099200000001,2.3530348,346,10,0.7,3,1649.181592944869,87.0,mars_2025
1028213522296704854,Buttes-Montmartre,48.89100442228408,2.364675461026065,267,27,2.34,1,4030.5263448288174,90.0,mars_2025
1028219721081823126,Buttes-Montmartre,48.89375,2.36247,179,0,,1,4269.854844608261,90.0,mars_2025
1028230553497993382,Passy,48.86500975481895,2.2852906148440733,24,7,0.67,4,730.44975503394,230.0,mars_2025
1030231068104549165,Batignolles-Monceau,48.884216074065776,2.32384004518066,42,24,1.56,4,2324.5442283787206,161.0,mars_2025
1030238576089154802,Batignolles-Monceau,48.89465556202831,2.324369288423558,269,0,,1,3280.0954933851744,500.0,mars_2025
1030273891897148037,Temple,48.8643364951442,2.35472671687603,161,11,0.96,4,1017.0773568048273,160.0,mars_2025
1030292814005907563,Ménilmontant,48.86599101113436,2.3959417907950185,269,0,,2,3068.025303350341,120.0,mars_2025
1030294144114632556,Entrepôt,48.88048921801104,2.3683539608034883,269,2,0.2,1,3071.218522700169,280.0,mars_2025
1030313813353246788,Hôtel-de-Ville,48.8553319,2.3622565,305,16,1.42,3,423.4376819943236,235.0,mars_2025
1030336261360251247,Opéra,48.87763644465011,2.341489334293123,33,12,3.53,2,2119.5859045430984,100.0,mars_2025
1030345766715034724,Hôtel-de-Ville,48.8594822,2.3522559,141,13,0.95,5,453.856526804632,160.0,mars_2025
1030347823331606332,Entrepôt,48.88036220125536,2.3502926229618955,251,2,0.18,4,2583.0564014932907,280.0,mars_2025
1030393642328602465,Batignolles-Monceau,48.88875352143217,2.3190709598678825,270,0,,6,2782.2136132802643,220.0,mars_2025
1030397509945940747,Opéra,48.8741582,2.3466877,327,17,1.27,1,1847.1167569961267,200.0,mars_2025
1030401481488381759,Bourse,48.8656082,2.3457188,255,98,6.61,1,914.4943101790178,290.0,mars_2025
1030409774844485297,Ménilmontant,48.8710932,2.3785455,345,8,0.55,1,2540.7645548805044,280.0,mars_2025
1030433164808605602,Ménilmontant,48.85107,2.40419,269,0,,3,2579.3884435748037,350.0,mars_2025
1030466146565753576,Reuilly,48.84759363825939,2.3867971526103835,267,1,0.14,4,1322.1367529313586,200.0,mars_2025
1033837923950629053,Ménilmontant,48.87124350252162,2.3953643966458062,225,36,2.95,2,3376.9735259618583,86.0,mars_2025
1033856816898858261,Vaugirard,48.83166980605221,2.2922077775001526,263,6,0.44,2,1938.91733571017,249.0,mars_2025
1033899113706807176,Buttes-Chaumont,48.87606414771441,2.394434288368195,109,2,0.13,1,3699.416939784235,139.0,mars_2025
1033909200543222446,Popincourt,48.85661899999999,2.3781595,269,2,0.14,1,1426.2618807961337,150.0,mars_2025
1033980056838374123,Bourse,48.8685017,2.3491412,217,36,2.8,1,1297.7804543075008,280.0,mars_2025
1033980303676963303,Temple,48.8646292,2.3560295,238,27,1.77,2,1089.4384409595325,116.0,mars_2025
1028783129757467338,Reuilly,48.843925500750416,2.373136058449745,92,15,1.01,5,301.67970288484315,190.0,mars_2025
1028800716273487018,Popincourt,48.85833,2.37806,252,10,1.18,2,1504.950335266324,82.0,mars_2025
1028801040672753756,Temple,48.86732,2.35704,326,70,4.64,1,1389.6531942758832,120.0,mars_2025
1028819543172325210,Buttes-Montmartre,48.88488264613697,2.343356148691119,277,20,1.32,1,2894.036373983803,142.0,mars_2025
1028830954987282964,Entrepôt,48.879109,2.364949,267,0,,1,2822.263254859416,250.0,mars_2025
1028883087891763301,Popincourt,48.85677339905858,2.390810965082008,210,1,1.0,2,2220.6907087026966,110.0,mars_2025
1028892092032911151,Popincourt,48.861484,2.3805762,132,10,0.66,2,1851.8808175285235,149.0,mars_2025
1028913244015976502,Bourse,48.87051,2.34229,10,8,0.55,4,1384.4618897252544,200.0,mars_2025
1028922881993487175,Entrepôt,48.87399167547186,2.3635706667210545,206,24,2.59,2,2268.249476963051,90.0,mars_2025
1028936042007938711,Gobelins,48.82504,2.37124,85,36,2.3,1,1112.6681774218903,90.0,mars_2025
1028940182417012340,Luxembourg,48.847758,2.3233767,141,23,2.02,2,1454.2913040326212,160.0,mars_2025
1028965678101936466,Entrepôt,48.881461511780266,2.350506535294897,364,2,0.14,4,2704.8303524347193,288.0,mars_2025
1028974053196600843,Hôtel-de-Ville,48.86097,2.3532,95,57,3.81,2,632.6592935804188,83.0,mars_2025
1029052832583129270,Observatoire,48.829701955054894,2.32428825507294,162,18,1.32,1,3090.391511828287,300.0,mars_2025
1029066417491500267,Batignolles-Monceau,48.8771958,2.2933607,120,6,0.41,2,1604.7421463325732,120.0,mars_2025
1029089896574894963,Buttes-Chaumont,48.89218606011941,2.374905645847321,8,14,0.97,2,4449.0741418113375,150.0,mars_2025
1029092204501037226,Passy,48.85664181017594,2.285863303704825,267,0,,2,111.25834969382451,400.0,mars_2025
1029096224382549670,Louvre,48.8682027,2.3257385,165,17,1.13,3,668.3704763408672,300.0,mars_2025
1029098314250882959,Temple,48.861747324573,2.36168424479936,228,9,0.58,1,1032.3585362079195,200.0,mars_2025
1032380007812253816,Buttes-Montmartre,48.88994,2.351445,77,14,1.48,2,3634.199101609361,130.0,mars_2025
1032401560523720774,Gobelins,48.826894,2.350255,267,3,0.41,3,2203.3372029795787,500.0,mars_2025
1032446716525747522,Buttes-Chaumont,48.87796,2.37496,269,1,0.45,1,3075.1758315543616,130.0,mars_2025
1032545385369255047,Observatoire,48.82626,2.32699,365,11,1.05,3,3327.9621112802047,119.0,mars_2025
1032581233074108052,Buttes-Montmartre,48.89186533550589,2.338545761035288,267,0,,3,3454.927303098453,250.0,mars_2025
1032599342333504065,Opéra,48.8746762,2.3327604,237,2,0.15,2,1537.9294518590352,200.0,mars_2025
1032600279240845551,Entrepôt,48.874,2.3555,362,0,,3,2023.7300474141964,337.0,mars_2025
1032607903604636156,Vaugirard,48.84206964272148,2.2906790151745104,94,4,0.28,2,1155.277445822084,150.0,mars_2025
1033984474857358570,Hôtel-de-Ville,48.85860663859895,2.3525860184705487,275,8,0.56,1,378.3407339149599,212.0,mars_2025
1034003936507906542,Buttes-Montmartre,48.88600573754442,2.346588894724846,267,1,0.09,2,3114.0551302987387,250.0,mars_2025
1034016451417994795,Hôtel-de-Ville,48.85838642315207,2.353610326790601,219,13,0.9,1,393.87136637041544,314.0,mars_2025
1034089439117308160,Passy,48.865177035262775,2.2737783193588257,41,25,1.71,1,1406.5538453468962,200.0,mars_2025
1034091329536881184,Batignolles-Monceau,48.8847,2.32237,80,5,0.34,2,2358.12518873085,95.0,mars_2025
1034126868193998556,Opéra,48.8729305,2.3424764,363,0,,3,1646.333340466462,180.0,mars_2025
1034138405077747094,Gobelins,48.82589,2.35733,335,16,1.12,2,1849.1448325847105,199.0,mars_2025
1034172961188741946,Louvre,48.859941,2.3484762,2,10,0.69,2,377.726701984498,300.0,mars_2025
1034173140347474736,Entrepôt,48.88193,2.35146,358,0,,6,2774.337188269964,400.0,mars_2025
1034195982122362509,Buttes-Chaumont,48.87608973289274,2.3942280405106424,270,0,,2,3691.1325346392364,200.0,mars_2025
1034205993504329105,Buttes-Montmartre,48.88925351531098,2.346813529729843,93,92,6.13,1,3442.0371405284745,95.0,mars_2025
1034481328409594675,Ménilmontant,48.86849,2.38477,5,33,2.26,2,2600.31758205556,280.0,mars_2025
1034528763558476082,Buttes-Montmartre,48.88695122167184,2.358978718490428,21,9,0.61,2,3471.7554019599293,149.0,mars_2025
1034533876021953000,Entrepôt,48.8775035,2.3565457,216,6,0.48,2,2417.5302291007497,199.0,mars_2025
1030477437359229330,Buttes-Montmartre,48.88433901110484,2.345077469944954,26,10,0.7,3,2898.250183894743,285.0,mars_2025
1030533418716137518,Popincourt,48.85733522810994,2.375846765935421,359,24,1.62,1,1309.13135617052,180.0,mars_2025
1030560702482105867,Popincourt,48.8568011,2.3877836,177,0,,3,2058.244573325097,120.0,mars_2025
1030562053862963172,Batignolles-Monceau,48.8845774,2.3084658,269,1,0.44,1,2320.307658923503,300.0,mars_2025
1030563278747633830,Batignolles-Monceau,48.88600222543443,2.2918664013874346,364,0,,3,1796.0809483530527,200.0,mars_2025
1030860616776520541,Opéra,48.87689,2.3415,326,14,0.94,3,2046.63279502524,318.0,mars_2025
1030891040709603062,Palais-Bourbon,48.8568672,2.3020988,85,34,2.19,2,735.9709828445812,100.0,mars_2025
1030893225131481077,Passy,48.855641,2.2773235,340,50,3.61,2,501.5387083805149,350.0,mars_2025
1030933885002349168,Batignolles-Monceau,48.88852535268052,2.3184622451663017,358,0,,4,2755.1016296177154,350.0,mars_2025
1030966146792876864,Hôtel-de-Ville,48.86083,2.35004,285,49,3.28,3,514.1946066930942,342.0,mars_2025
1030970881442797831,Vaugirard,48.85011591229585,2.2987290014945154,203,23,1.51,2,966.8681854372584,300.0,mars_2025
1031004562515456721,Opéra,48.87409,2.34694,318,39,2.84,2,1844.755119643404,171.0,mars_2025
1031015819954750760,Ménilmontant,48.87190424758828,2.3892841325408787,147,3,0.21,3,3103.641023490573,150.0,mars_2025
1031034651140295451,Temple,48.85627594241227,2.3671218752861023,113,24,2.02,5,723.8969497353985,120.0,mars_2025
1031058898665451765,Buttes-Montmartre,48.89149,2.34778,160,11,0.69,2,3696.7644319072333,165.0,mars_2025
1031064491736006159,Reuilly,48.8453764,2.4030092,122,28,2.04,2,2122.2127163402247,220.0,mars_2025
1031076537784888813,Popincourt,48.8610844,2.3775299,146,56,3.75,1,1648.5536440745068,90.0,mars_2025
1031077384051148863,Bourse,48.8695974,2.343833,357,6,0.39,2,1304.6552092321854,172.0,mars_2025
1031104226627224741,Reuilly,48.847292,2.386805,16,41,2.9,1,1301.4989575139866,158.0,mars_2025
1031151846256357605,Opéra,48.8828,2.34819,6,9,0.64,2,2807.121678088128,150.0,mars_2025
1031249562002560365,Gobelins,48.83479751918927,2.350042574107647,269,0,,1,1635.9448861566473,400.0,mars_2025
1031252878520984970,Élysée,48.87279,2.32347,169,27,2.27,2,1079.4444020013764,320.0,mars_2025
1031569196604228926,Observatoire,48.83577,2.32801,188,0,,1,2368.9812990877954,60.0,mars_2025
1031687491631161822,Panthéon,48.84758,2.35204,323,13,0.85,3,417.06016034847465,175.0,mars_2025
1031726652839969595,Popincourt,48.8650883465075,2.378923534858797,358,0,,5,2030.872386523342,250.0,mars_2025
1031737453506730236,Ménilmontant,48.8520476,2.4014186,362,1,0.22,3,2478.7689419768367,99.0,mars_2025
1031759164531716170,Buttes-Montmartre,48.88374833025903,2.3401831845423104,48,13,0.89,2,2681.035845317159,120.0,mars_2025
1031761221368897579,Buttes-Montmartre,48.885489,2.3380221,264,8,0.8,5,2791.2050153200184,190.0,mars_2025
1031808394683469015,Popincourt,48.8565459,2.3778897,25,26,3.1,2,1404.8735089199597,170.0,mars_2025
1031820037037566480,Opéra,48.8732675,2.3445689,29,23,1.57,4,1715.2960205510703,250.0,mars_2025
1031822165132119198,Opéra,48.87815735084891,2.342101110408142,48,13,0.9,2,2191.783808312717,118.0,mars_2025
1031824072427094843,Buttes-Montmartre,48.88527630266241,2.3410786867050986,109,23,1.49,3,2862.818725618601,127.0,mars_2025
1031832298523504023,Passy,48.859597331844014,2.2761500626802444,356,1,0.45,4,861.5775262335573,423.0,mars_2025
1031836636343520459,Buttes-Montmartre,48.8908423,2.3268851,267,0,,5,3090.3353375538672,280.0,mars_2025
1031868094229400349,Reuilly,48.84071,2.40006,362,0,,5,1627.9386301252632,108.0,mars_2025
1031868802476226311,Entrepôt,48.87018660885815,2.35984434847692,5,45,2.87,5,1766.9788718788698,155.0,mars_2025
1031903305648993438,Bourse,48.8684,2.35055,277,44,3.09,2,1318.7448898068255,230.0,mars_2025
1034591113106371212,Vaugirard,48.85169844713734,2.284702827443188,285,30,2.05,2,97.0202877690976,125.0,mars_2025
1034594572432821699,Popincourt,48.86463979850475,2.3689289591199043,30,4,0.27,2,1566.7752636227121,67.0,mars_2025
1034610993174235564,Luxembourg,48.85260211701329,2.334075541478509,115,46,3.07,2,657.2129420337445,180.0,mars_2025
1034625984775682849,Hôtel-de-Ville,48.8546077,2.3684418,332,49,3.63,1,686.8793716338463,250.0,mars_2025
1034634975697051733,Vaugirard,48.83497230427754,2.3106462880969048,269,0,,2,2758.559842167355,399.0,mars_2025
1034647043468715365,Passy,48.87105,2.29194,270,42,2.88,1,1000.4709942700649,183.0,mars_2025
1035520318749019925,Entrepôt,48.87106,2.35731,38,25,1.67,3,1770.2337554451356,119.0,mars_2025
1035520324650850808,Observatoire,48.834926,2.32069,41,45,2.9,3,2751.754833646014,99.0,mars_2025
1035555021954279672,Ménilmontant,48.84977983082299,2.4087865202238814,355,3,0.28,2,2759.632116534528,110.0,mars_2025
1035664197498796815,Panthéon,48.85182281470713,2.346662909809156,15,22,1.52,1,150.0419778255009,180.0,mars_2025
1035699344088709595,Ménilmontant,48.87073559294962,2.39229212662266,143,41,3.82,1,3170.2641934719154,150.0,mars_2025
1035952927386108218,Entrepôt,48.87391,2.36398,129,87,5.93,2,2273.9025476991324,175.0,mars_2025
1036016280455243958,Hôtel-de-Ville,48.860529736894286,2.3526174968555384,213,9,0.74,1,569.5814244001384,339.0,mars_2025
1036029675028585366,Hôtel-de-Ville,48.85474,2.35788,146,5,0.71,3,213.08281689090234,114.0,mars_2025
1032614252550578962,Buttes-Montmartre,48.88758926572203,2.3365899407750894,108,9,0.63,3,2960.6818333205847,340.0,mars_2025
1032634327858927258,Opéra,48.87909440000001,2.3408931,1,19,1.6,2,2239.3664099098232,99.0,mars_2025
1032661750898739403,Passy,48.86534,2.29111,34,108,7.18,2,479.01359344741604,149.0,mars_2025
1032722587674374095,Buttes-Montmartre,48.8901204,2.3621085,5,120,7.69,1,3877.6472402861773,60.0,mars_2025
1032761397232143840,Entrepôt,48.871212,2.3493657,362,0,,5,1589.6586982944718,350.0,mars_2025
1032789732035259322,Vaugirard,48.84250892894975,2.293316989022799,49,20,1.39,1,1260.4218400823818,110.0,mars_2025
1033121034763589893,Panthéon,48.84490660773245,2.343454414417074,157,22,1.46,1,928.5559083250381,150.0,mars_2025
1033183598961498149,Popincourt,48.85204299999999,2.3845422,269,0,,7,1527.2454638282823,300.0,mars_2025
1033204063982950427,Vaugirard,48.8485789,2.2885697,270,0,,1,541.8934865812529,450.0,mars_2025
1033220328897631665,Passy,48.83790381271928,2.262874355769384,101,18,1.35,2,248.22042962263322,150.0,mars_2025
1033242308037992915,Entrepôt,48.8717234,2.3672846,184,28,1.94,2,2184.3137488842704,100.0,mars_2025
1033301081928515150,Palais-Bourbon,48.8471488,2.3135153,186,15,1.06,2,1801.1875243160264,160.0,mars_2025
1033306901434317124,Gobelins,48.82205851002343,2.362933578378335,218,15,1.05,3,1795.4181824650736,100.0,mars_2025
1033323894314559582,Gobelins,48.832686934689455,2.3673055683971,57,53,3.37,1,812.20934594458,65.0,mars_2025
1033327707980843366,Ménilmontant,48.86132573973397,2.4026588831224878,3,7,0.49,4,3206.269109304333,170.0,mars_2025
1033340964502141467,Gobelins,48.83309,2.36715,71,76,4.95,1,795.0822852965093,130.0,mars_2025
1033359014459262140,Opéra,48.88227263560326,2.3473495306884606,37,12,0.85,2,2737.177549473892,105.0,mars_2025
1033394846169890613,Vaugirard,48.83563058055191,2.295243847221382,311,16,1.09,1,1894.6649917855032,110.0,mars_2025
1033435062178929736,Buttes-Montmartre,48.89429,2.3469,336,9,1.18,2,3951.9208874458905,244.0,mars_2025
1033476869131703823,Entrepôt,48.878790997805005,2.3674720475128086,269,0,,1,2873.7057190996034,125.0,mars_2025
1033485646670295836,Passy,48.86864215884447,2.278554834459043,127,19,2.03,5,1363.7087812179902,80.0,mars_2025
1033524119731686669,Entrepôt,48.8722871,2.3630413,211,12,1.03,3,2081.9290100996423,160.0,mars_2025
1033767373507522529,Vaugirard,48.83958538059655,2.305078692734241,50,14,1.28,3,2108.5845081788616,130.0,mars_2025
1033768365038857112,Opéra,48.87127,2.34679,226,37,2.59,2,1540.4812966428528,150.0,mars_2025
1036724128343794376,Buttes-Montmartre,48.88714,2.36121,138,5,0.35,2,3542.256225951756,120.0,mars_2025
1036746728357663456,Entrepôt,48.8755424,2.3492409,28,6,0.55,4,2046.8268627345692,300.0,mars_2025
1036774678289669741,Luxembourg,48.85299123133797,2.3365827740622214,193,54,3.54,2,494.9309383916924,207.0,mars_2025
1036057952798786585,Vaugirard,48.84218508808196,2.314224201315056,143,21,1.46,3,2284.614615453384,120.0,mars_2025
1036060534075143230,Palais-Bourbon,48.8562439,2.3049176,313,18,1.25,1,810.6966990557042,305.0,mars_2025
1036094550469867598,Entrepôt,48.8716497,2.3635187,265,33,2.27,2,2035.0110835817802,230.0,mars_2025
1036102448251237332,Entrepôt,48.87384,2.37112,18,5,0.34,1,2538.830669288104,110.0,mars_2025
1036110209397449235,Palais-Bourbon,48.84783,2.31862,317,36,2.38,2,1584.6293350219255,267.0,mars_2025
1036125443236807315,Buttes-Chaumont,48.884879314337205,2.3672462379375228,269,4,0.56,1,3470.9254199375437,112.0,mars_2025
1036151501504788342,Ménilmontant,48.85878807719588,2.397898536661597,270,0,,1,2757.8060794930166,300.0,mars_2025
1036170218659459834,Buttes-Montmartre,48.88395,2.34418,281,3,0.21,1,2828.9435273070017,165.0,mars_2025
1036190237992300581,Panthéon,48.846,2.353,363,2,0.28,3,548.4318560040764,325.0,mars_2025
1036194821538650495,Popincourt,48.85919,2.38276,249,13,0.98,1,1853.746110038973,230.0,mars_2025
1036247561095449033,Buttes-Chaumont,48.874266,2.3833345,88,0,,3,3029.329576682004,95.0,mars_2025
1036294779975675322,Batignolles-Monceau,48.8919831,2.3264564,263,0,,4,3208.9318817927874,150.0,mars_2025
1036296162535303787,Popincourt,48.85839250625202,2.3894254490733147,179,1,0.29,1,2266.6137987657335,350.0,mars_2025
1036379458779228008,Reuilly,48.8463038,2.3953056,312,19,1.26,3,1740.4089619580527,300.0,mars_2025
1036401952375245255,Luxembourg,48.85234756229683,2.341199890575761,63,11,1.01,6,299.2258785052824,105.0,mars_2025
1036428134942271619,Reuilly,48.84580633048491,2.396741789190842,269,1,0.07,2,1793.1483718419763,230.0,mars_2025
1031913890451816873,Buttes-Chaumont,48.89281836048903,2.3814709194043284,270,0,,1,4731.727841091726,153.0,mars_2025
1032041521933208765,Popincourt,48.85777,2.38112,88,0,,1,1676.8637508038262,125.0,mars_2025
1032348091117981351,Vaugirard,48.849013645914496,2.2843066602945328,300,18,1.63,2,282.56010842905556,300.0,mars_2025
1034698387034934091,Observatoire,48.82035197845211,2.3438077822784287,14,20,1.31,4,3014.097367022206,205.0,mars_2025
1034726774698454070,Temple,48.86779,2.35636,175,11,1.0,2,1415.7400578735176,113.0,mars_2025
1034733169757327418,Buttes-Montmartre,48.89232,2.34951,263,0,,1,3835.3765155715173,200.0,mars_2025
1034773255982048011,Entrepôt,48.870601285090245,2.3581019617969745,5,8,0.6,1,1751.1993658109707,300.0,mars_2025
1034801913225636482,Buttes-Montmartre,48.88968759013428,2.332252945689844,199,28,1.96,1,3065.600812555337,90.0,mars_2025
1034827398375669678,Batignolles-Monceau,48.8792529,2.2878433,270,0,,7,1959.2629000776014,350.0,mars_2025
1034831227552528948,Ménilmontant,48.85638,2.40163,55,3,0.26,1,2784.138991235798,70.0,mars_2025
1034853749031575922,Entrepôt,48.8829,2.36063,85,18,1.19,3,3081.8689141963546,100.0,mars_2025
1034868937015637215,Vaugirard,48.83543,2.28828,5,18,1.24,2,1472.904323695695,95.0,mars_2025
1034916728656854273,Entrepôt,48.872046498506535,2.3492516154462626,84,31,2.15,2,1675.3994128863048,161.0,mars_2025
1034928399048636466,Buttes-Chaumont,48.88336486335543,2.3779722176183347,11,5,0.43,3,3696.4918023470827,100.0,mars_2025
1034939107343206476,Luxembourg,48.84795919989267,2.319704250141662,180,1,0.11,2,1544.5967012551273,190.0,mars_2025
1034949923121873783,Hôtel-de-Ville,48.8549112118212,2.3542052775546294,8,8,0.8,1,101.13603880171256,340.0,mars_2025
1034973471790578615,Opéra,48.881684,2.3479971,290,8,0.51,2,2682.8720843856595,150.0,mars_2025
1034981519787141839,Opéra,48.8780986,2.3463985,27,17,1.18,3,2268.441326653224,315.0,mars_2025
1035030124817778736,Batignolles-Monceau,48.88481,2.32106,269,0,,7,2356.973115829408,190.0,mars_2025
1035170271990717841,Vaugirard,48.84193699999999,2.281278,263,0,,3,653.2390389792059,350.0,mars_2025
1035203081908642614,Entrepôt,48.87278132322711,2.375454872020822,270,0,,1,2590.826204330857,200.0,mars_2025
1035227859792851265,Passy,48.8471026,2.2615746,242,0,,5,877.0738802347498,300.0,mars_2025
1035247151005129940,Temple,48.85676,2.363673,300,17,1.16,1,612.5406260280209,269.0,mars_2025
1035303073038030330,Buttes-Montmartre,48.89162,2.34121,270,0,,6,3508.020824616765,350.0,mars_2025
1035305023963971181,Reuilly,48.84618,2.38241,269,1,0.09,2,976.2855155545066,300.0,mars_2025
1035306136319091310,Buttes-Montmartre,48.88349,2.34377,269,1,0.18,1,2769.667514037126,120.0,mars_2025
1035313527546805315,Élysée,48.88117,2.31867,289,22,1.46,2,1938.5233574394413,249.0,mars_2025
1035353543022374304,Buttes-Montmartre,48.89049,2.33498,80,8,0.71,2,3217.716815865767,420.0,mars_2025
1035384489839398861,Batignolles-Monceau,48.8842359,2.3231761,178,0,,2,2317.490479334584,210.0,mars_2025
1035389028051712740,Passy,48.8708181,2.2895981,270,0,,1,1052.2393905733052,300.0,mars_2025
1035391323558532103,Passy,48.839415,2.257873,228,3,1.05,2,647.0678921603912,290.0,mars_2025
1035396496533101534,Buttes-Montmartre,48.889584309771095,2.3602871598952717,270,0,,1,3779.866738932392,150.0,mars_2025
1035426068976822739,Popincourt,48.85593001408786,2.393212296559108,226,39,2.72,1,2289.660135505668,130.0,mars_2025
1036457552228145554,Batignolles-Monceau,48.891786879384085,2.3224975941389103,284,111,7.25,2,3139.8334033543665,83.0,mars_2025
1038142963132902686,Luxembourg,48.848541445163086,2.324426587084984,166,24,2.14,2,1345.2126228907298,150.0,mars_2025
1038154534563339360,Observatoire,48.8406726,2.3226241,252,10,0.68,2,2172.775403746751,151.0,mars_2025
1038184992529848737,Ménilmontant,48.87358696900521,2.3931730448993807,290,41,2.83,4,3436.3727520243674,65.0,mars_2025
1038246489291303193,Panthéon,48.84156715662411,2.362583242356777,89,0,,2,449.02721894624784,120.0,mars_2025
1038257304092946880,Buttes-Chaumont,48.8862,2.36642,177,0,,1,3579.1291100230706,290.0,mars_2025
1038269771518779281,Buttes-Montmartre,48.893576367989006,2.3460129565612853,269,0,,6,3852.9508687857956,140.0,mars_2025
1038281924174546580,Popincourt,48.86835,2.37838,263,0,,5,2282.909143166762,500.0,mars_2025
1038296818523578899,Observatoire,48.82850651943425,2.330063128620041,263,0,,3,3000.1699852697607,150.0,mars_2025
1038333679647293876,Vaugirard,48.84003,2.28182,263,1,0.08,7,799.8087856196171,499.0,mars_2025
1038343406016793704,Buttes-Montmartre,48.88573218658798,2.347010586508178,365,0,,7,3102.6153253670577,188.0,mars_2025
1038352554818032777,Ménilmontant,48.866595,2.3979448,362,9,0.59,3,3228.4794262368177,115.0,mars_2025
1038377342189510005,Observatoire,48.8334027,2.3192524,45,1,0.4,4,2950.097958450332,155.0,mars_2025
1036851322291622914,Entrepôt,48.872211,2.359166,131,27,2.2,2,1945.881447699725,80.0,mars_2025
1036867605968527501,Gobelins,48.83300940721026,2.345698445072581,315,39,2.68,2,2006.3016294339202,370.0,mars_2025
1036908969082999898,Opéra,48.88202441429187,2.345742807482732,179,0,,2,2683.8764880216663,140.0,mars_2025
1037023724280936173,Popincourt,48.85315914032453,2.3913713910975485,269,0,,6,1983.69404405028,500.0,mars_2025
1037084111707040446,Popincourt,48.86823,2.37108,162,18,1.51,2,1993.0483960498718,95.0,mars_2025
1037121544238939150,Entrepôt,48.8728395,2.3711355,48,23,1.58,3,2446.684427807766,180.0,mars_2025
1037413968192228225,Buttes-Chaumont,48.887099471283385,2.386741665094073,268,0,,7,4385.087632407002,190.0,mars_2025
1037428842645403326,Bourse,48.86714369716131,2.3512958362698555,225,19,1.37,2,1202.8957034212533,430.0,mars_2025
1037459907888159039,Batignolles-Monceau,48.885,2.31928,5,18,1.44,2,2366.280249629117,299.0,mars_2025
1037469869227296267,Vaugirard,48.8345247,2.2886637,263,0,,1,1550.1099292772371,290.0,mars_2025
1037480284408299759,Panthéon,48.84549390000001,2.3425442,171,45,3.2,1,904.7692543275796,161.0,mars_2025
1037484959914631366,Gobelins,48.8265654,2.342142,263,0,,3,2680.978967090641,169.0,mars_2025
1037493079842077396,Batignolles-Monceau,48.8780253,2.290018719049085,5,7,0.53,4,1773.7720241032669,390.0,mars_2025
1037532603089690090,Panthéon,48.84544607676253,2.3518429262796205,263,1,0.14,5,640.5092572831081,220.0,mars_2025
1037558513699175752,Buttes-Montmartre,48.886087,2.3369591,3,12,0.98,3,2818.729417756606,180.0,mars_2025
1037593396323006163,Entrepôt,48.8732185468356,2.349865950262457,269,0,,1,1813.2679887064548,450.0,mars_2025
1037597409328885715,Entrepôt,48.881848,2.3658691,246,4,0.28,3,3123.7815049636756,115.0,mars_2025
1037645511028247422,Popincourt,48.85203495491045,2.3734879958051547,262,6,0.64,1,923.9878263620202,210.0,mars_2025
1037649153042970148,Popincourt,48.85400839525147,2.3941122740507126,269,0,,1,2196.61081006477,300.0,mars_2025
1037659134342264954,Ménilmontant,48.86740756151559,2.3833563933580013,358,1,0.14,4,2441.673397815186,360.0,mars_2025
